0.874665, 0.565501
0.307052, 0.259378
0.634734, 0.202518
0.148889, 0.221494
0.61403, 0.217512
0.1731, 0.21841
0.591711, 0.218065
0.194464, 0.218315
0.571476, 0.218088
0.213623, 0.218302
0.55337, 0.218098
0.230714, 0.218292
0.537254, 0.218108
0.2459, 0.218283
0.522951, 0.218117
0.259367, 0.218275
0.510272, 0.218124
0.271306, 0.218268
0.499027, 0.218131
0.2819, 0.218261
0.489041, 0.218137
0.291318, 0.218256
0.480154, 0.218142
0.299708, 0.218251
0.472227, 0.218147
0.307204, 0.218246
0.465135, 0.218151
0.313918, 0.218242
0.458773, 0.218155
0.31995, 0.218239
0.453051, 0.218159
0.325383, 0.218235
0.447889, 0.218162
0.330291, 0.218232
0.44322, 0.218165
0.334735, 0.21823
0.438987, 0.218167
0.33877, 0.218227
0.435139, 0.218169
0.342441, 0.218225
0.431634, 0.218172
0.345789, 0.218223
0.428434, 0.218173
0.348849, 0.218221
0.425507, 0.218175
0.35165, 0.21822
0.422825, 0.218177
0.354219, 0.218218
0.420363, 0.218178
0.35658, 0.218217
0.418099, 0.21818
0.358752, 0.218215
0.416014, 0.218181
0.360754, 0.218214
0.414092, 0.218182
0.362601, 0.218213
0.412317, 0.218183
0.364307, 0.218212
0.410676, 0.218184
0.365885, 0.218211
0.409157, 0.218185
0.367347, 0.21821
0.40775, 0.218186
0.368702, 0.218209
0.406445, 0.218187
0.369959, 0.218209
0.405234, 0.218187
0.371126, 0.218208
0.404108, 0.218188
0.372211, 0.218207
0.403062, 0.218189
0.373221, 0.218207
0.402088, 0.218189
0.37416, 0.218206
0.401182, 0.21819
0.375035, 0.218206
0.400337, 0.21819
0.375851, 0.218205
0.39955, 0.218191
0.376611, 0.218205
0.398815, 0.218191
0.377321, 0.218204
0.398129, 0.218192
0.377983, 0.218204
0.397489, 0.218192
0.378602, 0.218203
0.396891, 0.218192
0.379181, 0.218203
0.396332, 0.218193
0.379721, 0.218203
0.395809, 0.218193
0.380227, 0.218202
0.39532, 0.218193
0.3807, 0.218202
0.394862, 0.218194
0.381142, 0.218202
0.394434, 0.218194
0.381557, 0.218202
0.394033, 0.218194
0.381945, 0.218201
