1.2868, 0.617089
0.71031, 0.753797
1.45871, 0.941859
1.03446, 0.916915
-0.707448, 0.814502
-0.554105, 0.82606
-0.392834, 0.838215
-0.220974, 0.851168
-0.0343141, 0.865238
0.174556, 0.880981
0.42104, 0.899559
0.749003, 0.924278
1.47284, 0.978835
1.16874, 0.952158
0.570682, 0.899693
0.953168, 0.932425
0.546344, 0.897194
0.887849, 0.926546
1.26743, 0.959171
0.887628, 0.926451
1.24475, 0.957181
0.865201, 0.924495
1.98844, 1.02118
1.8596, 1.01009
1.72048, 0.998114
1.56616, 0.984828
1.38685, 0.969392
1.15715, 0.949616
0.748878, 0.914467
1.1781, 0.951421
0.822771, 0.920829
1.4237, 0.972567
1.23898, 0.956663
0.971352, 0.933622
0.736792, 0.913428
1.07675, 0.942697
0.603003, 0.901909
0.813948, 0.92007
1.272, 0.959507
1.06785, 0.94193
0.623845, 0.903703
0.820653, 0.920648
1.24438, 0.957129
1.04997, 0.940391
0.603699, 0.901969
0.769308, 0.916227
1.04989, 0.940384
0.642332, 0.905295
0.809428, 0.919681
1.12789, 0.9471
0.891705, 0.926765
1.03077, 0.938738
0.62012, 0.903383
0.755365, 0.915027
0.961564, 0.932779
0.837656, 0.922112
1.15031, 0.94903
0.976878, 0.934098
0.864069, 0.924386
1.22387, 0.955363
1.10104, 0.944788
0.908454, 0.928207
1.0083, 0.936804
0.912186, 0.928528
1.0062, 0.936622
0.915705, 0.928831
1.00422, 0.936452
0.91902, 0.929117
1.00234, 0.936291
0.92214, 0.929385
1.00058, 0.936138
0.925075, 0.929638
0.998906, 0.935994
0.927833, 0.929875
0.997324, 0.935858
0.930424, 0.930098
0.995828, 0.935729
0.932856, 0.930308
0.99441, 0.935607
0.935138, 0.930504
0.993068, 0.935492
0.93728, 0.930689
0.991796, 0.935382
0.939288, 0.930862
0.99059, 0.935279
0.941172, 0.931024
0.989449, 0.93518
0.942938, 0.931176
0.988367, 0.935087
0.944593, 0.931318
0.901853, 0.927639
0.943075, 0.931188
0.983293, 0.93465
0.944497, 0.93131
0.906658, 0.928052
0.943189, 0.931197
0.907584, 0.928132
0.941961, 0.931092
0.97546, 0.933976
0.943093, 0.931189
